transaction_id,timestamp,phone_hash,bank,account_id,transaction_type,amount,direction,beneficiary_merchant,atm_id,city,channel,fraud_label
TXN-0009023,2023-12-10 05:59:20,fdce64a85c4d4449,SBI,AC-529402,IMPS,44655.46,debit,Reliance Digital,,Patna,online,no
TXN-0009024,2019-11-19 11:21:44,54218ab85ca6f74d,Kotak,AC-922001,UPI,49510.1,debit,Netflix,,Surat,online,no
TXN-0009025,2021-08-01 22:10:53,c0752b635a0f5b4e,PNB,AC-533833,POS,158744.82,debit,Flipkart,,Madurai,POS,no
TXN-0009026,2019-01-18 01:52:50,b3b92da146a5b8c8,BOB,AC-353798,NET_BANKING,105756.14,credit,Croma,,Ahmedabad,online,no
TXN-0009027,2019-12-18 09:15:54,9e6579f384f04dde,ICICI,AC-564342,ATM_WITHDRAWAL,2000,debit,,ATM-01106,Chennai,ATM,no
TXN-0009028,2022-04-19 14:38:49,79a6ce33753be050,PNB,AC-344747,IMPS,82234.01,credit,Croma,,Jaipur,online,no
TXN-0009029,2019-10-14 03:43:09,9002a542228c9657,Union,AC-351785,RTGS,60879.99,debit,Netflix,,Pune,online,no
TXN-0009030,2022-01-22 01:05:48,15a162842a905e17,ICICI,AC-509132,NET_BANKING,51935.67,credit,Myntra,,Surat,online,no
TXN-0009031,2024-04-21 14:29:36,f9aa1d9bdfd41097,Axis,AC-794851,POS,33346.67,credit,Paytm,,Indore,POS,no
TXN-0009032,2024-07-20 23:00:40,3fdf85bdf42e3e1d,ICICI,AC-404206,IMPS,25698.88,debit,Netflix,,Coimbatore,online,no
TXN-0009033,2021-08-27 09:05:45,729cd2402d623b57,Axis,AC-151435,NEFT,143484.83,debit,Flipkart,,Indore,online,no
TXN-0009034,2019-03-23 14:23:32,0134741c0c67b30f,Yes,AC-625968,UPI,105030.92,credit,Netflix,,Jaipur,online,no
TXN-0009035,2024-12-09 03:32:02,235ca6227e36c1d7,ICICI,AC-579010,ATM_WITHDRAWAL,1000,debit,,ATM-00646,Mumbai,ATM,no
TXN-0009036,2024-03-30 15:07:42,ce4f9cce40708027,PNB,AC-187954,NEFT,12242.03,credit,Croma,,Patna,online,no
TXN-0009037,2024-02-28 16:56:54,1c0315806299836c,Kotak,AC-900426,NEFT,10165.39,credit,DMart,,Mumbai,online,no
TXN-0009038,2022-02-21 22:17:57,4cbe9e7236dddc94,SBI,AC-948060,IMPS,100215.43,credit,Spotify,,Madurai,online,no
TXN-0009039,2020-06-03 19:10:08,e49c27c1d81aed34,PNB,AC-283043,IMPS,49521.97,credit,Spotify,,Jaipur,online,no
TXN-0009040,2021-04-10 22:03:24,79cc9b546a8917b8,ICICI,AC-427836,CASH_DEPOSIT,10088.12,credit,,,Madurai,online,no
TXN-0009041,2021-06-06 21:40:24,7fc03e3a6bfe1b7a,Yes,AC-863327,RTGS,2939.94,credit,Amazon,,Patna,online,no
TXN-0009042,2023-08-23 15:42:19,e86c83566bbdec64,BOB,AC-402378,ATM_WITHDRAWAL,500,debit,,ATM-00710,Ahmedabad,ATM,no
TXN-0009043,2021-08-02 20:34:05,bd5c771802954887,Union,AC-866942,NET_BANKING,14304.52,debit,BigBasket,,Chennai,online,no
TXN-0009044,2022-02-25 20:57:41,3a65dd51143182c5,SBI,AC-666765,UPI,152719.2,debit,Swiggy,,Chennai,online,no
TXN-0009045,2021-03-18 22:51:09,bf25935cf4c163e8,ICICI,AC-826697,RTGS,185558.01,credit,Croma,,Surat,online,no
TXN-0009046,2019-11-16 12:40:48,eee08e1525b59f5d,Axis,AC-507590,ATM_WITHDRAWAL,5000,debit,,ATM-01418,Bengaluru,ATM,no
TXN-0009047,2023-01-24 14:14:39,3fdf85bdf42e3e1d,HDFC,AC-604390,NEFT,66747.99,credit,Reliance Digital,,Kolkata,online,no
TXN-0009048,2023-09-22 16:54:43,e5c7433661a72228,HDFC,AC-894944,ATM_WITHDRAWAL,2000,debit,,ATM-01339,Ahmedabad,ATM,no
TXN-0009049,2023-05-01 00:47:43,cc7cf02a5f72f8c8,PNB,AC-663275,NET_BANKING,3759.94,debit,BigBasket,,Jaipur,online,no
TXN-0009050,2021-09-03 21:28:25,ea33dbd2199044b8,Union,AC-454345,POS,119587.04,debit,PhonePe,,Bengaluru,POS,no
TXN-0009051,2022-06-11 06:17:54,f240ac84238ac941,HDFC,AC-999288,ATM_WITHDRAWAL,2000,debit,,ATM-00104,Bengaluru,ATM,no
TXN-0009052,2024-01-19 08:39:47,a624aa8a7f659df2,ICICI,AC-658239,ATM_WITHDRAWAL,3000,debit,,ATM-00396,Coimbatore,ATM,no
TXN-0009053,2020-10-22 03:59:16,f799516823e19441,ICICI,AC-540296,IMPS,145388.24,credit,PhonePe,,Pune,online,no
TXN-0009054,2019-12-11 04:32:55,ee259d81054dfc40,Axis,AC-977614,ATM_WITHDRAWAL,20000,debit,,ATM-01822,Lucknow,ATM,no
TXN-0009055,2023-01-08 07:52:56,becfbfe5c2a242f4,Yes,AC-236345,NEFT,5956.9,credit,Razorpay,,Pune,online,no
TXN-0009056,2019-09-24 04:53:43,8d487f3cf9ad312b,Axis,AC-743906,IMPS,91930.7,credit,Reliance Digital,,Mumbai,online,no
TXN-0009057,2022-06-24 12:25:16,33b6e045baa875c1,Axis,AC-419074,CASH_DEPOSIT,18363.09,credit,,,Surat,online,no
TXN-0009058,2024-11-20 03:36:01,e7633b44c9f1c233,Canara,AC-796201,ATM_WITHDRAWAL,25000,debit,,ATM-01223,Jaipur,ATM,no
TXN-0009059,2023-12-05 01:04:03,634a6ed7326712d7,HDFC,AC-940240,NET_BANKING,140634.03,debit,Spotify,,Pune,online,no
TXN-0009060,2019-09-19 12:58:51,eaf5e65cb68b07ce,PNB,AC-220684,UPI,134341.78,credit,DMart,,Hyderabad,online,no
TXN-0009061,2021-06-17 05:04:33,ae4d5a7fd03038ad,BOB,AC-596799,CASH_DEPOSIT,118176.59,credit,,,Kolkata,online,no
TXN-0009062,2021-09-17 13:46:29,7f1422c1d0f86188,Axis,AC-282141,POS,93634.52,credit,Zomato,,Bengaluru,POS,no
TXN-0009063,2021-03-07 01:58:31,fb3c34412b00c3cb,SBI,AC-570157,NET_BANKING,158227.59,credit,Paytm,,Jaipur,online,no
TXN-0009064,2021-08-04 03:31:26,f22f7ed584816fa0,ICICI,AC-994334,NEFT,110584.2,credit,Myntra,,Hyderabad,online,no
TXN-0009065,2019-01-13 21:53:13,e10fdd3926f8338f,HDFC,AC-674480,CASH_DEPOSIT,190905.53,credit,,,Surat,online,no
TXN-0009066,2021-08-24 04:27:05,f1117b9c7a0b3c6b,HDFC,AC-695404,CASH_DEPOSIT,107715.37,debit,,,Patna,online,no
TXN-0009067,2021-10-22 12:05:01,6710c960eb641356,BOB,AC-590111,CASH_DEPOSIT,177562.52,debit,,,Madurai,online,no
TXN-0009068,2022-12-14 00:01:24,e10fdd3926f8338f,PNB,AC-204149,CASH_DEPOSIT,79644.19,debit,,,Chennai,online,no
TXN-0009069,2019-07-01 15:00:06,7457c25b0cd69525,Union,AC-297087,RTGS,117156.01,debit,Netflix,,Lucknow,online,yes
TXN-0009070,2023-11-21 12:55:52,98ddd72bb94b6dfe,ICICI,AC-634666,RTGS,179831.8,credit,PhonePe,,Coimbatore,online,no
TXN-0009071,2021-11-18 20:40:18,fbf4989c721d42ae,SBI,AC-466162,UPI,55308.52,debit,Netflix,,Lucknow,online,no
TXN-0009072,2021-03-27 13:54:00,93d6df28647fbe2b,BOB,AC-316708,POS,86299.78,credit,Paytm,,Jaipur,POS,no
TXN-0009073,2022-11-15 07:33:46,05dfb69ff89cf0b8,PNB,AC-232207,IMPS,99064.77,credit,Razorpay,,Indore,online,no
TXN-0009074,2020-06-07 00:12:43,31421f5078d7870c,ICICI,AC-186802,POS,141955.85,credit,Spotify,,Chennai,POS,no
TXN-0009075,2023-09-05 14:26:37,576b4c7cf8d932dd,PNB,AC-888643,IMPS,139838.54,credit,Zomato,,Mumbai,online,no
TXN-0009076,2024-10-03 11:30:49,79b8da9ca88fa926,HDFC,AC-409183,POS,80371.62,debit,Swiggy,,Surat,POS,no
TXN-0009077,2020-11-11 03:27:07,c59e904a3bc65b3c,HDFC,AC-738676,NEFT,48072.33,debit,Amazon,,Hyderabad,online,no
TXN-0009078,2019-08-10 12:49:35,31421f5078d7870c,Canara,AC-314684,ATM_WITHDRAWAL,3000,debit,,ATM-00390,Coimbatore,ATM,no
TXN-0009079,2020-10-25 03:53:12,cad4da9c0a04b6af,BOB,AC-298529,RTGS,191414.14,credit,Netflix,,Patna,online,no
TXN-0009080,2024-01-05 06:36:00,5b437b64016385db,Axis,AC-850359,RTGS,144723.97,debit,GooglePay,,Madurai,online,no
TXN-0009081,2024-07-31 23:43:17,2ba1c5b78fbb6240,ICICI,AC-210557,NET_BANKING,85175.62,credit,Razorpay,,Surat,online,no
TXN-0009082,2020-01-17 15:44:48,505d6e9cb3a323ed,ICICI,AC-814033,NET_BANKING,123455.19,debit,DMart,,Mumbai,online,no
TXN-0009083,2021-01-14 13:20:27,087ae95b2b973c18,PNB,AC-139658,POS,58239.15,credit,DMart,,Ahmedabad,POS,no
TXN-0009084,2019-09-16 13:05:21,7c12680373b3e8ac,Kotak,AC-955340,ATM_WITHDRAWAL,3000,debit,,ATM-01272,Bengaluru,ATM,no
TXN-0009085,2022-10-09 17:44:19,c1961038c0d1f46d,Canara,AC-565697,IMPS,187641.59,credit,Razorpay,,Delhi,online,no
TXN-0009086,2024-11-05 16:32:33,ba7d7a6ed7691904,Kotak,AC-416046,POS,118507.57,debit,Razorpay,,Surat,POS,no
TXN-0009087,2022-04-26 08:12:55,15a162842a905e17,Kotak,AC-811650,POS,188929.98,debit,Razorpay,,Ahmedabad,POS,no
TXN-0009088,2023-07-15 13:46:50,47f28da245dd9eb1,Canara,AC-471777,NET_BANKING,6245.72,debit,Netflix,,Kolkata,online,no
TXN-0009089,2023-05-15 01:43:26,03a90462b8b712f0,Axis,AC-247667,NEFT,82549.82,debit,Myntra,,Patna,online,no
TXN-0009090,2022-10-07 23:14:50,3fafa61cd7aa3046,Canara,AC-939957,IMPS,90867.99,credit,PhonePe,,Madurai,online,no
TXN-0009091,2022-11-13 15:44:56,9b95bf999427c757,BOB,AC-996595,NEFT,40398.25,debit,Reliance Digital,,Hyderabad,online,no
TXN-0009092,2024-04-03 16:18:17,91a96587bacc40e4,HDFC,AC-292310,IMPS,82323.78,debit,Netflix,,Jaipur,online,no
TXN-0009093,2022-06-15 17:20:11,111033f99b6abc65,Union,AC-563428,UPI,14971.87,credit,PhonePe,,Indore,online,no
TXN-0009094,2024-07-22 08:01:34,aabf3c937e6bdb92,Canara,AC-926853,CASH_DEPOSIT,168995.5,credit,,,Kolkata,online,no
TXN-0009095,2019-03-12 11:52:10,051b37f0ca39cde8,SBI,AC-419842,NET_BANKING,34385.6,debit,Myntra,,Lucknow,online,no
TXN-0009096,2023-07-03 09:11:26,12634c0970cd5599,Axis,AC-256843,NEFT,25078.36,debit,Razorpay,,Mumbai,online,no
TXN-0009097,2023-02-10 22:04:38,285e73473c98f216,HDFC,AC-542794,CASH_DEPOSIT,151322.7,credit,,,Mumbai,online,no
TXN-0009098,2021-08-30 22:04:38,813e12f548cc24c2,PNB,AC-910356,UPI,96248.27,debit,Myntra,,Surat,online,no
TXN-0009099,2021-07-19 01:52:25,33e37cadee05dd0d,Union,AC-648544,UPI,40167.89,debit,Swiggy,,Madurai,online,no
TXN-0009100,2023-10-18 00:47:49,a36eaa52794bf802,HDFC,AC-519486,POS,193901.87,debit,Flipkart,,Pune,POS,no
TXN-0009101,2019-01-23 03:54:45,34c4ec34e45ca0d2,PNB,AC-932387,ATM_WITHDRAWAL,25000,debit,,ATM-00772,Pune,ATM,no
TXN-0009102,2021-09-04 08:09:37,7fc03e3a6bfe1b7a,HDFC,AC-122409,CASH_DEPOSIT,133739.94,debit,,,Delhi,online,no
TXN-0009103,2023-07-19 22:38:02,73755a4cc12dab35,BOB,AC-218192,POS,95385.49,debit,Spotify,,Patna,POS,no
TXN-0009104,2021-01-22 06:34:59,95dfae146fc56b65,Yes,AC-280216,IMPS,89043.96,credit,Flipkart,,Pune,online,no
TXN-0009105,2023-12-02 06:20:27,cd8934e7ec076341,BOB,AC-649757,NEFT,97561.14,credit,PhonePe,,Ahmedabad,online,no
TXN-0009106,2019-01-17 21:36:03,a0ca4015fbdcb3da,PNB,AC-848088,CASH_DEPOSIT,169652.4,debit,,,Lucknow,online,no
TXN-0009107,2019-09-12 10:26:42,44f228d991e66e8e,Canara,AC-208167,NET_BANKING,109757.09,credit,DMart,,Mumbai,online,no
TXN-0009108,2020-04-21 20:10:14,653cbb6bd293f3a4,SBI,AC-328717,NET_BANKING,33712.14,debit,Razorpay,,Delhi,online,no
TXN-0009109,2021-07-25 16:14:10,56e60c69551fdde0,SBI,AC-421667,RTGS,44122.04,debit,Amazon,,Kolkata,online,no
TXN-0009110,2021-06-25 21:59:02,3b55a84b31983ec6,BOB,AC-515296,UPI,64977.98,debit,Croma,,Surat,online,no
TXN-0009111,2020-10-02 12:15:32,2f48e65655eb6852,Axis,AC-164607,ATM_WITHDRAWAL,500,debit,,ATM-01981,Jaipur,ATM,no
TXN-0009112,2023-10-14 04:40:33,ccd68f4af4f3d355,HDFC,AC-622620,UPI,144460.34,credit,Reliance Digital,,Kolkata,online,no
TXN-0009113,2022-02-28 00:49:14,8a977f2f2d554e30,Canara,AC-183987,NET_BANKING,89138.73,debit,Paytm,,Patna,online,no
TXN-0009114,2021-04-23 01:10:07,4f0bf605537209a9,Kotak,AC-788498,CASH_DEPOSIT,118615.67,debit,,,Indore,online,no
TXN-0009115,2020-02-07 01:07:58,fccda89ca687af0a,Kotak,AC-516977,IMPS,179768.39,debit,Razorpay,,Lucknow,online,no
TXN-0009116,2024-09-15 23:23:29,a932bf592f992895,BOB,AC-546103,NET_BANKING,79649.71,credit,Razorpay,,Delhi,online,no
TXN-0009117,2024-09-06 23:34:58,2bf66af6022879b5,PNB,AC-273917,UPI,53950.41,credit,Reliance Digital,,Hyderabad,online,no
TXN-0009118,2019-08-20 05:20:28,a7c309b669f82704,PNB,AC-757726,NEFT,156920.31,credit,Croma,,Bengaluru,online,no
TXN-0009119,2020-11-10 02:15:58,79a6ce33753be050,ICICI,AC-852752,NET_BANKING,76553.86,credit,GooglePay,,Delhi,online,no
TXN-0009120,2019-11-10 01:32:09,1bd921f5be0d3f41,Canara,AC-238984,UPI,14206.18,credit,Razorpay,,Bengaluru,online,no
TXN-0009121,2024-02-01 12:02:10,9c2d9d09aa408dda,Kotak,AC-708023,IMPS,147621.81,debit,Paytm,,Chennai,online,no
TXN-0009122,2024-09-08 04:17:07,9d166cddd9e181da,HDFC,AC-716278,ATM_WITHDRAWAL,2000,debit,,ATM-00164,Bengaluru,ATM,no
TXN-0009123,2024-04-14 07:16:40,91f444b47bc3efdb,SBI,AC-601420,UPI,156265.63,debit,Netflix,,Hyderabad,online,no
TXN-0009124,2023-05-16 13:28:01,7afb1ab48b8bd9d7,PNB,AC-750491,ATM_WITHDRAWAL,10000,debit,,ATM-00684,Bengaluru,ATM,no
TXN-0009125,2022-09-30 10:49:45,54218ab85ca6f74d,SBI,AC-230762,IMPS,94912.21,credit,PhonePe,,Kolkata,online,no
TXN-0009126,2022-06-14 11:43:09,28d55cb6d6f16578,Canara,AC-560483,ATM_WITHDRAWAL,2000,debit,,ATM-00680,Bengaluru,ATM,no
TXN-0009127,2024-11-08 16:34:04,0fa15d72fd42a02e,Canara,AC-943354,IMPS,32294.56,credit,Spotify,,Ahmedabad,online,no
TXN-0009128,2024-12-14 23:12:26,2bc2cc5ba68cf6af,BOB,AC-231244,CASH_DEPOSIT,25973.93,credit,,,Indore,online,no
TXN-0009129,2019-06-23 23:04:38,2c215a72ad9a32af,Canara,AC-124260,ATM_WITHDRAWAL,20000,debit,,ATM-00680,Mumbai,ATM,no
TXN-0009130,2020-10-11 16:06:14,ad4b2cae8750ccfc,BOB,AC-624670,NEFT,185270.62,debit,Netflix,,Bengaluru,online,no
TXN-0009131,2022-04-29 03:10:02,a40b19d48add169c,SBI,AC-479320,IMPS,185531.2,credit,Flipkart,,Bengaluru,online,no
TXN-0009132,2021-03-22 01:30:03,d22987d9b4104216,Axis,AC-557332,NET_BANKING,127858.93,credit,Amazon,,Coimbatore,online,no
TXN-0009133,2023-03-15 22:11:38,64b24f884e166a4f,Union,AC-309904,POS,81185.12,debit,DMart,,Hyderabad,POS,no
TXN-0009134,2022-04-18 04:26:34,65c85c90a17b465c,BOB,AC-852335,IMPS,110192.4,debit,DMart,,Chennai,online,no
TXN-0009135,2019-12-24 00:58:39,6c8a91071ac5ade7,SBI,AC-405516,IMPS,175075.83,credit,BigBasket,,Patna,online,no
TXN-0009136,2019-06-22 13:20:37,e97429c115f6c337,Yes,AC-912669,NET_BANKING,95160.3,debit,PhonePe,,Bengaluru,online,no
TXN-0009137,2023-12-10 19:19:26,31c751ef40440c52,ICICI,AC-504781,RTGS,16940.21,credit,Flipkart,,Bengaluru,online,no
TXN-0009138,2021-07-31 07:41:42,8a32444e9aebfe7c,PNB,AC-546282,ATM_WITHDRAWAL,3000,debit,,ATM-00712,Chennai,ATM,no
TXN-0009139,2020-07-02 17:02:48,19371b7609c9e0bb,Union,AC-955085,RTGS,124740.45,credit,Flipkart,,Delhi,online,no
TXN-0009140,2021-06-11 02:42:38,51c239cc77c7cd6c,Yes,AC-115282,ATM_WITHDRAWAL,1000,debit,,ATM-00986,Delhi,ATM,no
TXN-0009141,2021-07-08 00:25:43,03a90462b8b712f0,Union,AC-529314,NET_BANKING,117834.76,debit,GooglePay,,Chennai,online,no
TXN-0009142,2020-09-17 12:55:26,0939f6240c24e544,BOB,AC-776195,UPI,118027.89,debit,Flipkart,,Pune,online,no
TXN-0009143,2021-07-24 10:01:25,19a305dc715073e8,Kotak,AC-548729,CASH_DEPOSIT,83937.05,debit,,,Jaipur,online,no
TXN-0009144,2020-07-20 15:23:12,8ba8fc5cceca2407,SBI,AC-418467,UPI,169590.2,debit,Paytm,,Mumbai,online,no
TXN-0009145,2022-10-26 18:48:22,fad454c18ece0381,BOB,AC-258319,UPI,129377.15,credit,Netflix,,Indore,online,no
TXN-0009146,2022-06-11 05:41:55,02a4f74603b021bb,Union,AC-629104,NET_BANKING,27498.97,debit,BigBasket,,Delhi,online,no
TXN-0009147,2022-04-02 15:50:11,45f34d4eb1268059,Yes,AC-113772,RTGS,73857.09,debit,Razorpay,,Chennai,online,no
TXN-0009148,2024-12-17 02:41:08,e85cb50ae6b63956,HDFC,AC-108647,IMPS,25349.04,debit,Razorpay,,Coimbatore,online,no
TXN-0009149,2020-07-14 14:52:02,17731742d63e30db,Union,AC-444717,CASH_DEPOSIT,158727.69,debit,,,Chennai,online,no
TXN-0009150,2022-07-15 06:04:12,543edc3537555515,HDFC,AC-103364,ATM_WITHDRAWAL,2000,debit,,ATM-01923,Indore,ATM,no
TXN-0009151,2022-04-22 06:33:37,a61e61ced45a3693,ICICI,AC-558451,NEFT,75813.27,credit,Flipkart,,Madurai,online,no
TXN-0009152,2019-06-03 03:45:14,d41790bb2831e5f2,Kotak,AC-954198,NET_BANKING,138445.22,debit,Spotify,,Pune,online,no
TXN-0009153,2023-10-12 08:36:52,fe6df22f3696db9f,ICICI,AC-566858,IMPS,31341.17,debit,Amazon,,Kolkata,online,no
TXN-0009154,2024-01-16 07:42:33,dad326da6aaf421b,Kotak,AC-362171,IMPS,144970.92,debit,Flipkart,,Indore,online,no
TXN-0009155,2021-06-30 04:37:42,7996535b2becfcc6,Yes,AC-546464,RTGS,57862.37,debit,Reliance Digital,,Kolkata,online,no
TXN-0009156,2024-04-17 09:26:51,73a110b9ae3dced3,Axis,AC-213302,NEFT,178412.01,debit,Razorpay,,Bengaluru,online,no
TXN-0009157,2019-07-09 02:44:09,e581d0ae91a0531f,Canara,AC-892978,POS,119613.57,credit,Swiggy,,Mumbai,POS,no
TXN-0009158,2022-12-24 17:13:46,e0c9baf65ab65530,HDFC,AC-168212,POS,20221.15,credit,Swiggy,,Indore,POS,no
TXN-0009159,2023-02-08 07:43:42,5fcda1f2ce20f51b,BOB,AC-217235,NEFT,78407.14,credit,Zomato,,Chennai,online,no
TXN-0009160,2020-08-14 16:43:41,741155c8bee50e7c,SBI,AC-675781,NET_BANKING,114602.66,debit,Paytm,,Pune,online,no
TXN-0009161,2023-07-10 05:15:13,4cf1babf7c69ea1f,Axis,AC-288529,POS,164702.12,credit,Spotify,,Madurai,POS,no
TXN-0009162,2024-08-24 05:47:02,c3d487b581719ca0,Axis,AC-264080,RTGS,79751.21,debit,Croma,,Delhi,online,no
TXN-0009163,2024-03-16 20:14:45,2986687fa6bd2c67,Axis,AC-293906,IMPS,185315.63,credit,Croma,,Madurai,online,no
TXN-0009164,2024-04-15 17:46:38,a12a04ba4bc67d69,Union,AC-938432,IMPS,86972.98,debit,Amazon,,Jaipur,online,no
TXN-0009165,2019-08-21 12:13:32,c20672f5fbde4000,Axis,AC-695105,UPI,57918.2,credit,Paytm,,Patna,online,no
TXN-0009166,2021-04-17 01:03:42,031782e2d4e8d353,BOB,AC-625285,UPI,90872.74,debit,BigBasket,,Chennai,online,no
TXN-0009167,2024-07-15 10:22:38,84b783411f953e95,BOB,AC-340217,IMPS,21164.53,debit,DMart,,Lucknow,online,no
TXN-0009168,2019-09-03 13:41:55,cf210c1d7df17ef3,ICICI,AC-672206,RTGS,51426.74,credit,GooglePay,,Kolkata,online,no
TXN-0009169,2022-07-27 08:14:10,34bc17a659fc8a74,Union,AC-768800,NEFT,22165.31,debit,Spotify,,Delhi,online,no
TXN-0009170,2019-03-23 02:17:20,8fe00b341892b43c,HDFC,AC-762245,NEFT,92211.78,credit,GooglePay,,Indore,online,no
TXN-0009171,2020-12-13 22:12:37,61c4d17c29bce0ba,PNB,AC-787431,CASH_DEPOSIT,62015.64,credit,,,Chennai,online,no
TXN-0009172,2019-03-23 09:44:13,788a12c645fc4a49,Kotak,AC-105637,CASH_DEPOSIT,58335.22,debit,,,Patna,online,no
TXN-0009173,2022-07-10 07:35:07,4c07a84f5e3eb421,Kotak,AC-402508,ATM_WITHDRAWAL,10000,debit,,ATM-01309,Chennai,ATM,no
TXN-0009174,2024-12-02 08:04:43,2e2b2aebf38cce68,Kotak,AC-661991,IMPS,83022.64,debit,BigBasket,,Surat,online,no
TXN-0009175,2020-11-27 17:48:57,0e0c0b4a8bfadd03,PNB,AC-347735,IMPS,161434.37,debit,Reliance Digital,,Mumbai,online,no
TXN-0009176,2020-03-11 19:00:46,b0d4d0eadfa179d3,Yes,AC-869140,CASH_DEPOSIT,36012.49,credit,,,Patna,online,no
TXN-0009177,2019-03-27 02:48:29,7eaea952979f88a7,Yes,AC-833069,POS,197087.17,debit,Reliance Digital,,Pune,POS,no
TXN-0009178,2023-11-28 23:38:04,35fefee57e652e7d,BOB,AC-894988,NEFT,111812.33,credit,Flipkart,,Lucknow,online,no
TXN-0009179,2020-01-07 16:48:04,f45d4823156df8ed,PNB,AC-502658,IMPS,16741.57,debit,Swiggy,,Indore,online,no
TXN-0009180,2019-09-09 08:42:31,63582466cba1e6af,ICICI,AC-460819,ATM_WITHDRAWAL,500,debit,,ATM-01701,Jaipur,ATM,no
TXN-0009181,2019-01-08 23:57:42,7f1422c1d0f86188,Yes,AC-783194,POS,62485.34,debit,Razorpay,,Lucknow,POS,no
TXN-0009182,2020-08-26 23:51:38,a0057861244de49a,PNB,AC-330945,RTGS,67949.77,debit,Razorpay,,Surat,online,no
TXN-0009183,2024-02-04 06:48:30,ddfd18aefae02c53,Union,AC-544147,NET_BANKING,114628.28,debit,Netflix,,Hyderabad,online,no
TXN-0009184,2022-04-04 18:28:59,9bbfa10607bfa529,Kotak,AC-369532,NET_BANKING,111406.49,credit,Spotify,,Kolkata,online,no
TXN-0009185,2021-07-12 12:20:34,8e0eb69cb9877f47,HDFC,AC-444791,IMPS,144012.43,credit,BigBasket,,Ahmedabad,online,no
TXN-0009186,2022-03-22 07:47:53,61d778e9c358bf21,SBI,AC-510913,CASH_DEPOSIT,66319.49,debit,,,Bengaluru,online,no
TXN-0009187,2021-09-07 23:10:01,4e2fdfeebb4b7cc9,SBI,AC-299718,ATM_WITHDRAWAL,25000,debit,,ATM-00510,Hyderabad,ATM,no
TXN-0009188,2022-10-06 08:09:13,6badcf38f81b87a3,Axis,AC-380219,UPI,28282.51,debit,BigBasket,,Chennai,online,no
TXN-0009189,2023-03-19 04:23:13,eecb246fd4e5effd,HDFC,AC-119894,ATM_WITHDRAWAL,5000,debit,,ATM-01599,Pune,ATM,no
TXN-0009190,2020-01-12 01:48:25,6145530b4b0a3e09,PNB,AC-979598,ATM_WITHDRAWAL,2000,debit,,ATM-00900,Bengaluru,ATM,no
TXN-0009191,2021-07-22 15:31:21,25e1522014820726,HDFC,AC-649694,NET_BANKING,48761.64,credit,Swiggy,,Ahmedabad,online,no
TXN-0009192,2019-10-15 09:18:28,2bed4ab3a28b00b4,HDFC,AC-240162,NEFT,26971.44,debit,GooglePay,,Indore,online,no
TXN-0009193,2023-12-12 04:27:30,bfb2adfc71da35b5,Yes,AC-365625,UPI,153482.32,debit,Zomato,,Indore,online,no
TXN-0009194,2019-04-15 04:38:07,f9da9ce9660e01f2,HDFC,AC-751818,UPI,60681.99,credit,Paytm,,Kolkata,online,no
TXN-0009195,2019-05-23 02:46:36,e7ecc3868fb7ffbd,SBI,AC-768227,RTGS,65030.92,credit,PhonePe,,Jaipur,online,no
TXN-0009196,2021-12-29 00:21:24,4b9ae1074b072d78,PNB,AC-729963,RTGS,155012.14,credit,Razorpay,,Mumbai,online,no
TXN-0009197,2021-01-17 01:26:37,543edc3537555515,ICICI,AC-978090,IMPS,116449.23,credit,Swiggy,,Lucknow,online,no
TXN-0009198,2022-03-20 22:32:29,931f49e6f1edccd5,BOB,AC-280233,RTGS,31704.51,debit,Croma,,Kolkata,online,no
TXN-0009199,2019-06-17 09:06:01,199d6bf12353f8d6,Union,AC-184807,ATM_WITHDRAWAL,20000,debit,,ATM-01120,Hyderabad,ATM,no
TXN-0009200,2022-11-13 09:10:55,05b542c0316c62ee,BOB,AC-534969,UPI,146913.94,credit,Spotify,,Hyderabad,online,no
TXN-0009201,2021-05-03 06:00:23,d342d59283c8dadf,Axis,AC-260860,IMPS,50481.62,credit,Razorpay,,Coimbatore,online,no
TXN-0009202,2021-05-16 21:36:36,9c0e1294f6170369,Kotak,AC-430627,POS,191611.31,credit,Myntra,,Coimbatore,POS,no
TXN-0009203,2021-06-13 16:37:30,94dd0be3e1da1517,BOB,AC-729781,ATM_WITHDRAWAL,25000,debit,,ATM-01493,Hyderabad,ATM,no
TXN-0009204,2023-02-22 00:24:06,79d7ff6db4db2a05,ICICI,AC-390703,POS,61394.47,debit,Swiggy,,Madurai,POS,no
TXN-0009205,2019-06-09 10:29:15,1b7412e9454ba3bd,Axis,AC-334853,NET_BANKING,122642.55,debit,GooglePay,,Patna,online,no
TXN-0009206,2020-12-24 22:49:04,d47d2dfa96005495,Axis,AC-128173,IMPS,107380.37,debit,GooglePay,,Mumbai,online,no
TXN-0009207,2024-10-09 18:34:38,a54a28bed7ade133,Axis,AC-552927,CASH_DEPOSIT,16154.28,credit,,,Pune,online,no
TXN-0009208,2024-12-12 22:57:07,027cc19f15779db7,Axis,AC-461208,UPI,96323.9,debit,Amazon,,Lucknow,online,no
TXN-0009209,2022-03-19 19:36:50,9e9ddd1a1383f56e,HDFC,AC-435242,CASH_DEPOSIT,113358.97,debit,,,Kolkata,online,no
TXN-0009210,2019-11-18 14:31:34,4da1467e16cf13b5,Canara,AC-772106,RTGS,143813.18,debit,BigBasket,,Surat,online,no
